StudentID,StudentName,Descr,Subject,Pat,Mtg Start,Mtg End
c8d90db,Valerie White,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
c8d90db,Valerie White,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
c8d90db,Valerie White,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
c8d90db,Valerie White,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
78c55f8,Adam Small,DANCING STATES OF MIND,DANCE,M,1:25:00 PM,3:55:00 PM
78c55f8,Adam Small,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
78c55f8,Adam Small,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
78c55f8,Adam Small,INTRODUCTORY MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
78c55f8,Adam Small,ENGINEERING INNOVATION,EGR,MF,10:05:00 AM,11:20:00 AM
78c55f8,Adam Small,ENGINEERING INNOVATION,EGR,W,10:05:00 AM,11:20:00 AM
78c55f8,Adam Small,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
78c55f8,Adam Small,HOUSE COURSE (SP TOP),HOUSECS,T,7:00:00 PM,8:30:00 PM
3682088,Kathy Estrada,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
3682088,Kathy Estrada,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
3682088,Kathy Estrada,INTERMEDIATE MECHANICS,PHYSICS,W,3:45:00 PM,5:45:00 PM
3682088,Kathy Estrada,ACADEMIC WRITING,WRITING,TTH,4:40:00 PM,5:55:00 PM
3682088,Kathy Estrada,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
3682088,Kathy Estrada,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
3682088,Kathy Estrada,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
3682088,Kathy Estrada,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
3682088,Kathy Estrada,REAL ANALYSIS I,MATH,TH,10:05:00 AM,11:20:00 AM
3682088,Kathy Estrada,HOUSE COURSE (SP TOP),HOUSECS,M,5:15:00 PM,6:45:00 PM
b83e270,Larry Mcmahon,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
b83e270,Larry Mcmahon,INTRODUCTORY MECHANICS,PHYSICS,M,3:45:00 PM,5:45:00 PM
b83e270,Larry Mcmahon,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
b83e270,Larry Mcmahon,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
b83e270,Larry Mcmahon,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
b83e270,Larry Mcmahon,RESEARCH PROJECTS IN EGR,EGR,,,
b83e270,Larry Mcmahon,ENGINEERING INNOVATION,EGR,MF,10:05:00 AM,11:20:00 AM
b83e270,Larry Mcmahon,ENGINEERING INNOVATION,EGR,W,10:05:00 AM,11:20:00 AM
b83e270,Larry Mcmahon,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
d97e3a8,Angelica Fry,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
d97e3a8,Angelica Fry,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
d97e3a8,Angelica Fry,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
d97e3a8,Angelica Fry,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
d97e3a8,Angelica Fry,MECHANICS OF SOLIDS,EGR,T,10:05:00 AM,11:20:00 AM
d97e3a8,Angelica Fry,ENGINEERING INNOVATION,EGR,MF,10:05:00 AM,11:20:00 AM
d97e3a8,Angelica Fry,ENGINEERING INNOVATION,EGR,W,10:05:00 AM,11:20:00 AM
d97e3a8,Angelica Fry,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
d97e3a8,Angelica Fry,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
d97e3a8,Angelica Fry,REAL ANALYSIS I,MATH,TH,11:45:00 AM,1:00:00 PM
9ff23f4,Randy Williams,CORE CONCEPTS IN CHEMISTRY,CHEM,TTH,8:30:00 AM,9:45:00 AM
9ff23f4,Randy Williams,CORE CONCEPTS IN CHEMISTRY,CHEM,M,4:55:00 PM,5:45:00 PM
9ff23f4,Randy Williams,CORE CONCEPTS IN CHEMISTRY,CHEM,T,1:25:00 PM,4:25:00 PM
9ff23f4,Randy Williams,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
9ff23f4,Randy Williams,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
9ff23f4,Randy Williams,MATRICES AND VECTORS,MATH,MWF,10:20:00 AM,11:10:00 AM
9ff23f4,Randy Williams,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
9ff23f4,Randy Williams,INTRO TO SIGNALS AND SYSTEMS,ECE,W,11:45:00 AM,2:35:00 PM
99c59cc,Bruce Pratt,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
99c59cc,Bruce Pratt,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,1:30:00 PM,3:30:00 PM
99c59cc,Bruce Pratt,INTERMEDIATE MECHANICS,PHYSICS,W,1:30:00 PM,3:30:00 PM
99c59cc,Bruce Pratt,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
99c59cc,Bruce Pratt,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
99c59cc,Bruce Pratt,ENGR DESIGN & COMMUNICATION,EGR,T,10:05:00 AM,12:45:00 PM
99c59cc,Bruce Pratt,ENGR DESIGN & COMMUNICATION,EGR,TH,10:05:00 AM,12:45:00 PM
99c59cc,Bruce Pratt,REAL ANALYSIS I,MATH,MW,4:55:00 PM,5:45:00 PM
99c59cc,Bruce Pratt,REAL ANALYSIS I,MATH,T,3:05:00 PM,4:20:00 PM
99c59cc,Bruce Pratt,REAL ANALYSIS I,MATH,TH,3:05:00 PM,4:20:00 PM
6e7ff75,Frances Gray,PRODUCT MANAGEMENT,I&E,W,4:40:00 PM,5:55:00 PM
6e7ff75,Frances Gray,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
6e7ff75,Frances Gray,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
6e7ff75,Frances Gray,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
6e7ff75,Frances Gray,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
6e7ff75,Frances Gray,APPLIED HISTORICAL RESEARCH,HISTORY,MW,11:45:00 AM,1:00:00 PM
6e7ff75,Frances Gray,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
b024071,Shawna Gregory,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
b024071,Shawna Gregory,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
b024071,Shawna Gregory,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
b024071,Shawna Gregory,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
b024071,Shawna Gregory,ELEMENTARY ITALIAN 1,ITALIAN,MWF,1:25:00 PM,2:40:00 PM
b024071,Shawna Gregory,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
b024071,Shawna Gregory,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
b024071,Shawna Gregory,MECHANICS OF SOLIDS,EGR,T,1:25:00 PM,2:40:00 PM
2478b6c,Peter Casey,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
2478b6c,Peter Casey,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
2478b6c,Peter Casey,"LITERACY, WRITING, TUTORING",WRITING,T,10:05:00 AM,12:35:00 PM
2478b6c,Peter Casey,RESEARCH PROJECTS IN EGR,EGR,,,
2478b6c,Peter Casey,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
2478b6c,Peter Casey,AIDS/EMERGING DISEASES,BIOLOGY,TH,12:00:00 PM,2:30:00 PM
2478b6c,Peter Casey,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
2478b6c,Peter Casey,MATRICES AND VECTORS,MATH,TTH,8:30:00 AM,9:45:00 AM
6245249,Rebekah Little,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
6245249,Rebekah Little,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
6245249,Rebekah Little,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
6245249,Rebekah Little,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
6245249,Rebekah Little,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
6245249,Rebekah Little,ENGINEERING INNOVATION,EGR,MF,10:05:00 AM,11:20:00 AM
6245249,Rebekah Little,ENGINEERING INNOVATION,EGR,W,10:05:00 AM,11:20:00 AM
6245249,Rebekah Little,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
6245249,Rebekah Little,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
6245249,Rebekah Little,REAL ANALYSIS I,MATH,TH,10:05:00 AM,11:20:00 AM
6245249,Rebekah Little,ENGINEERING THE PLANET,CEE,,,
e0dd8bc,Derrick Andrews,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
e0dd8bc,Derrick Andrews,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
e0dd8bc,Derrick Andrews,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
e0dd8bc,Derrick Andrews,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
e0dd8bc,Derrick Andrews,DATABASE SYSTEMS,COMPSCI,TH,8:30:00 AM,9:45:00 AM
e0dd8bc,Derrick Andrews,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
e0dd8bc,Derrick Andrews,FINANCIAL ACCOUNTING,ECON,T,8:45:00 AM,9:35:00 AM
e0dd8bc,Derrick Andrews,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
e0dd8bc,Derrick Andrews,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,10:05:00 AM,12:55:00 PM
486edae,Derek Mcclain,ENGINEERING INNOVATION,EGR,MF,1:25:00 PM,2:40:00 PM
486edae,Derek Mcclain,ENGINEERING INNOVATION,EGR,W,1:25:00 PM,2:40:00 PM
486edae,Derek Mcclain,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
486edae,Derek Mcclain,FINANCIAL ACCOUNTING,ECON,T,8:45:00 AM,9:35:00 AM
486edae,Derek Mcclain,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
486edae,Derek Mcclain,PRACTICAL METHODS IN CE,CEE,MWF,10:20:00 AM,11:10:00 AM
486edae,Derek Mcclain,PRACTICAL METHODS IN CE,CEE,W,8:30:00 AM,9:45:00 AM
0f98f51,Bryce Simpson,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
0f98f51,Bryce Simpson,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,6:00:00 PM,8:00:00 PM
0f98f51,Bryce Simpson,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
0f98f51,Bryce Simpson,ACADEMIC WRITING,WRITING,WF,8:30:00 AM,9:45:00 AM
0f98f51,Bryce Simpson,RESEARCH PROJECTS IN EGR,EGR,,,
0f98f51,Bryce Simpson,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
0f98f51,Bryce Simpson,AIDS/EMERGING DISEASES,BIOLOGY,TH,3:20:00 PM,5:50:00 PM
0f98f51,Bryce Simpson,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
0f98f51,Bryce Simpson,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
0f98f51,Bryce Simpson,REAL ANALYSIS I,MATH,TH,1:25:00 PM,2:40:00 PM
0f98f51,Bryce Simpson,INTRO TO PHILOSOPHY,PHIL,W,4:55:00 PM,7:25:00 PM
543ccb0,Judy Gibson,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
543ccb0,Judy Gibson,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
543ccb0,Judy Gibson,INTERMEDIATE MECHANICS,PHYSICS,W,3:45:00 PM,5:45:00 PM
543ccb0,Judy Gibson,ACADEMIC WRITING,WRITING,TTH,3:05:00 PM,4:20:00 PM
543ccb0,Judy Gibson,MECHANICS OF SOLIDS,EGR,MW,8:30:00 AM,9:45:00 AM
543ccb0,Judy Gibson,MECHANICS OF SOLIDS,EGR,T,8:30:00 AM,9:45:00 AM
543ccb0,Judy Gibson,REAL ANALYSIS I,MATH,MW,1:40:00 PM,2:30:00 PM
543ccb0,Judy Gibson,REAL ANALYSIS I,MATH,T,11:45:00 AM,1:00:00 PM
543ccb0,Judy Gibson,REAL ANALYSIS I,MATH,TH,11:45:00 AM,1:00:00 PM
543ccb0,Judy Gibson,WHAT NOW?,ETHICS,W,6:15:00 PM,7:30:00 PM
0f2ec0f,George Lambert,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
0f2ec0f,George Lambert,ACADEMIC WRITING,WRITING,TTH,1:25:00 PM,2:40:00 PM
0f2ec0f,George Lambert,FINANCIAL ACCOUNTING,ECON,MWF,11:45:00 AM,1:00:00 PM
0f2ec0f,George Lambert,FINANCIAL ACCOUNTING,ECON,TH,3:20:00 PM,4:10:00 PM
0f2ec0f,George Lambert,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
0f2ec0f,George Lambert,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
0f2ec0f,George Lambert,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
0f2ec0f,George Lambert,INTRODUCTORY MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
c1d9a1e,Nathaniel Werner,ORGANIC CHEMISTRY II LAB,CHEM,TTH,8:30:00 AM,9:45:00 AM
c1d9a1e,Nathaniel Werner,ORGANIC CHEMISTRY II LAB,CHEM,W,4:55:00 PM,5:45:00 PM
c1d9a1e,Nathaniel Werner,PHYSICAL CHEMISTRY II,CHEM,TH,1:25:00 PM,4:25:00 PM
c1d9a1e,Nathaniel Werner,INTERMEDIATE MECHANICS,PHYSICS,WF,10:05:00 AM,11:20:00 AM
c1d9a1e,Nathaniel Werner,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
c1d9a1e,Nathaniel Werner,INTERMEDIATE MECHANICS,PHYSICS,W,6:00:00 PM,8:00:00 PM
c1d9a1e,Nathaniel Werner,ENGINEERING INNOVATION,EGR,MF,1:25:00 PM,2:40:00 PM
c1d9a1e,Nathaniel Werner,ENGINEERING INNOVATION,EGR,W,1:25:00 PM,2:40:00 PM
c1d9a1e,Nathaniel Werner,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
ee42916,Shelley Golden,FIRST-YEAR GERMAN I,GERMAN,MWF,1:25:00 PM,2:40:00 PM
ee42916,Shelley Golden,ACADEMIC WRITING,WRITING,TTH,8:30:00 AM,9:45:00 AM
ee42916,Shelley Golden,DYNAMICS,EGR,TTH,1:25:00 PM,2:40:00 PM
ee42916,Shelley Golden,DYNAMICS,EGR,F,3:05:00 PM,4:20:00 PM
ee42916,Shelley Golden,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
ee42916,Shelley Golden,ADVANCED INTRO PROBABILITY,MATH,TH,4:40:00 PM,5:55:00 PM
ee42916,Shelley Golden,PRACTICAL METHODS IN CE,CEE,MWF,10:20:00 AM,11:10:00 AM
ee42916,Shelley Golden,WHAT NOW?,ETHICS,W,4:40:00 PM,5:55:00 PM
ee42916,Shelley Golden,FUSION FITNESS,PHYSEDU,TTH,11:45:00 AM,1:00:00 PM
ee42916,Shelley Golden,PRACTICAL METHODS IN CE,CEE,M,11:45:00 AM,1:00:00 PM
6513c54,Raven Trevino,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
6513c54,Raven Trevino,INTRODUCTORY MECHANICS,PHYSICS,M,1:30:00 PM,3:30:00 PM
6513c54,Raven Trevino,INTRODUCTORY MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
6513c54,Raven Trevino,ACADEMIC WRITING,WRITING,TTH,3:05:00 PM,4:20:00 PM
6513c54,Raven Trevino,RESEARCH PROJECTS IN EGR,EGR,,,
6513c54,Raven Trevino,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
6513c54,Raven Trevino,FUND OF ELEC AND COMP ENGR,ECE,TTH,1:25:00 PM,2:40:00 PM
6513c54,Raven Trevino,FUND OF ELEC AND COMP ENGR,ECE,F,3:05:00 PM,4:20:00 PM
6513c54,Raven Trevino,INTRO TO SIGNALS AND SYSTEMS,ECE,F,10:05:00 AM,12:55:00 PM
6513c54,Raven Trevino,ADV TOPICS IN DEEP LEARNING,ECE,MW,11:45:00 AM,1:00:00 PM
4a52ffe,Kristi Nielsen,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
4a52ffe,Kristi Nielsen,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,1:30:00 PM,3:30:00 PM
4a52ffe,Kristi Nielsen,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
4a52ffe,Kristi Nielsen,ACADEMIC WRITING,WRITING,MW,4:40:00 PM,5:55:00 PM
4a52ffe,Kristi Nielsen,ADVANCED INTRO PROBABILITY,MATH,MWF,10:20:00 AM,11:10:00 AM
4a52ffe,Kristi Nielsen,ADVANCED INTRO PROBABILITY,MATH,TH,1:25:00 PM,2:40:00 PM
4a52ffe,Kristi Nielsen,ADV TOPICS IN DEEP LEARNING,ECE,TTH,11:45:00 AM,1:00:00 PM
4a52ffe,Kristi Nielsen,INTRO TO SIGNALS AND SYSTEMS,ECE,F,1:25:00 PM,4:15:00 PM
c4b40b2,Dawn Lawson,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
c4b40b2,Dawn Lawson,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,6:00:00 PM,8:00:00 PM
c4b40b2,Dawn Lawson,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
c4b40b2,Dawn Lawson,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
c4b40b2,Dawn Lawson,DATA STRUCTURES AND ALGORITHMS,COMPSCI,T,4:40:00 PM,5:55:00 PM
c4b40b2,Dawn Lawson,ELEM DIFFERENTIAL EQUAT,MATH,TTH,1:25:00 PM,2:40:00 PM
c4b40b2,Dawn Lawson,ELEM DIFFERENTIAL EQUAT,MATH,TTH,1:25:00 PM,2:40:00 PM
c4b40b2,Dawn Lawson,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
c4b40b2,Dawn Lawson,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,3:05:00 PM,5:55:00 PM
c51c5c3,Emma Levy,INTRODUCTORY MECHANICS,PHYSICS,WF,1:25:00 PM,2:40:00 PM
c51c5c3,Emma Levy,INTRODUCTORY MECHANICS,PHYSICS,M,6:00:00 PM,8:00:00 PM
c51c5c3,Emma Levy,INTRODUCTORY MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
c51c5c3,Emma Levy,DATABASE SYSTEMS,COMPSCI,MW,3:05:00 PM,4:20:00 PM
c51c5c3,Emma Levy,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
c51c5c3,Emma Levy,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
c51c5c3,Emma Levy,ADV TOPICS IN DEEP LEARNING,ECE,TTH,11:45:00 AM,1:00:00 PM
c51c5c3,Emma Levy,INTRO TO SIGNALS AND SYSTEMS,ECE,T,4:40:00 PM,7:30:00 PM
ce10de2,Justin Young,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
ce10de2,Justin Young,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,6:00:00 PM,8:00:00 PM
ce10de2,Justin Young,INTERMEDIATE MECHANICS,PHYSICS,T,3:45:00 PM,5:45:00 PM
ce10de2,Justin Young,RESEARCH PROJECTS IN EGR,EGR,,,
ce10de2,Justin Young,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
ce10de2,Justin Young,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
ce10de2,Justin Young,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
ce10de2,Justin Young,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
ce10de2,Justin Young,ADV TOPICS IN DEEP LEARNING,ECE,MW,10:05:00 AM,11:20:00 AM
ce10de2,Justin Young,INTRO TO SIGNALS AND SYSTEMS,ECE,TH,8:30:00 AM,11:20:00 AM
47c01ab,Martin Austin,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
47c01ab,Martin Austin,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,T,3:45:00 PM,5:45:00 PM
47c01ab,Martin Austin,INTERMEDIATE MECHANICS,PHYSICS,T,6:00:00 PM,8:00:00 PM
47c01ab,Martin Austin,ENGINEERING INNOVATION,EGR,MF,3:05:00 PM,4:20:00 PM
47c01ab,Martin Austin,ENGINEERING INNOVATION,EGR,W,3:05:00 PM,4:20:00 PM
47c01ab,Martin Austin,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
47c01ab,Martin Austin,ADVANCED INTRO PROBABILITY,MATH,TH,4:40:00 PM,5:55:00 PM
47c01ab,Martin Austin,PRACTICAL METHODS IN CE,CEE,MWF,10:20:00 AM,11:10:00 AM
47c01ab,Martin Austin,INTRO TO POLICY ANALYSIS,PUBPOL,TTH,1:25:00 PM,2:40:00 PM
47c01ab,Martin Austin,INTRO TO POLICY ANALYSIS,PUBPOL,W,1:40:00 PM,2:30:00 PM
47c01ab,Martin Austin,PRACTICAL METHODS IN CE,CEE,M,11:45:00 AM,1:00:00 PM
e276f70,Erica Krueger,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
e276f70,Erica Krueger,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
e276f70,Erica Krueger,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
e276f70,Erica Krueger,ENGINEERING INNOVATION,EGR,MF,1:25:00 PM,2:40:00 PM
e276f70,Erica Krueger,ENGINEERING INNOVATION,EGR,W,1:25:00 PM,2:40:00 PM
e276f70,Erica Krueger,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
e276f70,Erica Krueger,AIDS/EMERGING DISEASES,BIOLOGY,TH,12:00:00 PM,2:30:00 PM
e276f70,Erica Krueger,MATRICES AND VECTORS,MATH,TTH,10:05:00 AM,11:20:00 AM
a6bcde0,Evan Johns,ACADEMIC WRITING,WRITING,TTH,3:05:00 PM,4:20:00 PM
a6bcde0,Evan Johns,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
a6bcde0,Evan Johns,AIDS/EMERGING DISEASES,BIOLOGY,T,12:00:00 PM,2:30:00 PM
a6bcde0,Evan Johns,ECONOMIC PRINCIPLES,ECON,MWF,1:25:00 PM,2:40:00 PM
a6bcde0,Evan Johns,ECONOMIC PRINCIPLES,ECON,TH,10:20:00 AM,11:10:00 AM
a6bcde0,Evan Johns,MATRICES AND VECTORS,MATH,WF,8:30:00 AM,9:45:00 AM
a6bcde0,Evan Johns,WHAT NOW?,ETHICS,TH,4:40:00 PM,5:55:00 PM
a6bcde0,Evan Johns,ADV TOPICS IN DEEP LEARNING,ECE,MW,3:05:00 PM,4:20:00 PM
a6bcde0,Evan Johns,INTRO TO SIGNALS AND SYSTEMS,ECE,W,4:40:00 PM,7:30:00 PM
029c34b,Pedro Jones,INTERMEDIATE MECHANICS,PHYSICS,WF,11:45:00 AM,1:00:00 PM
029c34b,Pedro Jones,INTRO EXPERIMENTAL PHYSICS I,PHYSICS,M,3:45:00 PM,5:45:00 PM
029c34b,Pedro Jones,INTERMEDIATE MECHANICS,PHYSICS,T,1:30:00 PM,3:30:00 PM
029c34b,Pedro Jones,ACADEMIC WRITING,WRITING,TTH,10:05:00 AM,11:20:00 AM
029c34b,Pedro Jones,RESEARCH PROJECTS IN EGR,EGR,,,
029c34b,Pedro Jones,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
029c34b,Pedro Jones,AIDS/EMERGING DISEASES,BIOLOGY,M,12:00:00 PM,2:30:00 PM
029c34b,Pedro Jones,ADVANCED INTRO PROBABILITY,MATH,MWF,8:45:00 AM,9:35:00 AM
029c34b,Pedro Jones,ADVANCED INTRO PROBABILITY,MATH,TH,11:45:00 AM,1:00:00 PM
150836a,Denise Spencer,ENGINEERING INNOVATION,EGR,MF,1:25:00 PM,2:40:00 PM
150836a,Denise Spencer,ENGINEERING INNOVATION,EGR,W,1:25:00 PM,2:40:00 PM
150836a,Denise Spencer,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
150836a,Denise Spencer,AIDS/EMERGING DISEASES,BIOLOGY,T,3:20:00 PM,5:50:00 PM
150836a,Denise Spencer,ISSUES EDUCATION/IMMIGRATION,SPANISH,TTH,11:45:00 AM,1:00:00 PM
150836a,Denise Spencer,REAL ANALYSIS I,MATH,MW,3:20:00 PM,4:10:00 PM
150836a,Denise Spencer,REAL ANALYSIS I,MATH,T,1:25:00 PM,2:40:00 PM
150836a,Denise Spencer,REAL ANALYSIS I,MATH,TH,10:05:00 AM,11:20:00 AM
e47689c,Kimberly Jennings,AIDS/EMERGING DISEASES,BIOLOGY,MWF,10:05:00 AM,11:20:00 AM
e47689c,Kimberly Jennings,AIDS/EMERGING DISEASES,BIOLOGY,T,12:00:00 PM,2:30:00 PM
e47689c,Kimberly Jennings,DATABASE SYSTEMS,COMPSCI,MW,1:25:00 PM,2:40:00 PM
e47689c,Kimberly Jennings,DATABASE SYSTEMS,COMPSCI,TH,1:25:00 PM,2:40:00 PM
